Trade Date,NDX,TRAN,IXF
2003-03-10,-0.029865639898801533,-0.023402851439500827,-0.0238316779926816
2003-03-11,-0.005755963760285865,-0.011930520752264306,-0.007577339737925849
2003-03-12,0.015100215269504782,0.0020167572620573004,-0.026148516667925725
2003-03-13,0.06017150680982919,0.04125599274392089,0.039140070921985785
2003-03-14,-0.009389808125534029,0.01619366024838009,0.006163886874546831
2003-03-17,0.05584363390415348,0.03272023707477145,0.01771065182829901
2003-03-18,0.00469762519263961,0.011446549829645658,-0.005592526634798589
2003-03-19,-0.02161338015154324,0.01561559683936564,0.016489673662603233
2003-03-20,0.028711477979996406,0.01625277997953001,0.006439415404111859
2003-03-21,0.009548204662094495,0.03645340340302439,0.012504670696688702
2003-03-24,-0.04907194368912593,-0.04091383983692909,-0.02735453212678829
2003-03-25,0.028479892889590182,0.023035963221683,0.011652867218644669
2003-03-26,-0.0004184372762523481,-0.007706799109436613,-0.010604137874343113
2003-03-27,-0.004009376918640339,-0.0009755219042186793,0.008256437684666551
2003-03-28,-0.024554718073729557,-0.015616080281224631,-0.004866944434430143
2003-03-31,-0.010982592542944205,-0.007882307158172619,-0.01682520623945516
2003-04-01,-0.0013553939839870965,-0.013351792031995213,0.012444004611229964
2003-04-02,0.03430892574962918,0.02579433132736741,0.01829620193932469
2003-04-03,0.011116318305370632,-0.016801805567165484,-0.014556761669406781
2003-04-04,-0.03187919463087263,0.011779072823112855,0.009725237431542409
2003-04-07,0.008474008253779973,0.0310146211785558,-0.00566502463054186
2003-04-08,0.0026680085832020413,-0.023902316138879387,0.004670341012302792
2003-04-09,-0.030822987983295858,-0.0076286625170792766,-0.017952445282282348
2003-04-10,0.011851721577363472,0.006463456610701135,0.01012103396692243
2003-04-11,-0.014532497754946359,-0.005646754825961442,-0.005033113954463818
2003-04-14,0.029346633220976862,0.015049259765968381,0.018912406517858527
2003-04-15,0.0076439062931337185,0.033484932909657816,0.00913766772395985
2003-04-16,-0.0066317758421977615,-0.011358585968976986,-0.01249671006012998
2003-04-17,0.031658931832014625,0.023545624714430998,0.009056754637294162
2003-04-21,-0.012859394732718243,-0.016970386423690975,-0.0007619241123584253
2003-04-22,0.03076966176717777,0.02417015791169841,0.01890504270028459
2003-04-23,0.010744602784899636,0.009418444991132313,0.006021782188097014
2003-04-24,-0.0002778599406636495,-0.01432528746218542,-0.015512333495333432
2003-04-25,-0.030501362788695974,-0.009358356034414594,-0.002765492297927663
2003-04-28,0.02696654151330757,0.02757119535643016,0.020008183099374133
2003-04-29,-0.006042323277802852,-0.003142100617828825,-0.007903729015005245
2003-04-30,0.01183196078964288,0.004745714690466141,0.009364361516267737
2003-05-01,0.00252495858888846,0.008015509340852933,-0.00048464467632658437
2003-05-02,0.015879678833942146,0.023603544378160143,0.01844027074097521
2003-05-05,0.013635764209415813,0.0015167871442041125,-0.004085717478223172
2003-05-06,0.0069733555370523614,0.013302952573268634,0.0165660152781979
2003-05-07,-0.02552110249784678,-0.007782729880027483,-0.0034453967004807184
2003-05-08,0.0008043345678250269,-0.019894421148339614,-0.01537972611182814
2003-05-09,0.010324301409545322,0.012302175207344002,0.008973895012764022
2003-05-12,0.017290663216692703,0.013807677314786382,0.007803525642579023
2003-05-13,0.001529538131041841,-0.01744444894159558,0.00470357385043796
2003-05-14,-0.02124355443446324,-0.00519031141868509,-0.007161149804935318
2003-05-15,0.007249489379980156,-0.008046928916494167,0.009117251421105088
2003-05-16,-0.0023933022349091893,-0.010373328509607926,0.0026946966077401324
2003-05-19,-0.029678353645238083,-0.020176739804419253,-0.02104219875729041
2003-05-20,-0.00815449486185904,-0.008968738564858358,-0.0037819788949028377
2003-05-21,0.0008248730964466322,0.023131556656023955,0.00803728911277113
2003-05-22,0.03040457925387874,0.01219236049194028,-0.004822699160510925
2003-05-23,-0.0019249701146192288,0.009004411322627748,0.008649870203242704
2003-05-27,0.03405578208526716,0.023155429608741285,0.017861195478447334
2003-05-28,0.006617496763643871,0.00648739427511158,0.0113095125144691
2003-05-29,0.01396021761018007,-0.009688553377873664,-0.0022610000938174672
2003-05-30,0.002353078611182946,0.028589092934933943,0.02754609822377274
2003-06-02,-0.017423517169614988,0.0023910645521376672,0.006995886656570027
2003-06-03,0.01578385522570169,-0.010951574535941757,-0.002621702425415484
2003-06-04,0.024663247007798542,0.026502861482907702,0.0140723159414875
2003-06-05,0.002661739328623014,-0.011429498620801448,0.003908390910969396
2003-06-06,-0.01742180079396649,-0.01685990782199931,-0.008162242468720216
2003-06-09,-0.018416464931051868,-0.01477835801957994,-0.014717294400028781
2003-06-10,0.021000976398101168,0.002751926687588613,0.011195977690468872
2003-06-11,0.014435403424595485,0.017230074557756936,0.00951876355699266
2003-06-12,-0.010142218610321052,0.0038009675190047174,-0.004871506174611739
2003-06-13,-0.01387497742237409,-0.02016417317622121,-0.0074422001144952565
2003-06-16,0.03445117889969373,0.025234099477076333,0.02009155645981675
2003-06-17,-0.010277665995975791,-0.010042899788466508,-0.008441072764184265
2003-06-18,0.020866369040358542,0.017566982859044792,0.005082614942528707
2003-06-19,-0.02590430065557336,-0.01066307305840497,-0.021009416936190076
2003-06-20,-0.004644810977454506,-0.003385482100585757,-0.00011864074214340548
2003-06-23,-0.02251908083372367,-0.014510157773914956,-0.01177877265280225
2003-06-24,-0.001327976600716041,-0.003137307705254555,6.927062648354189e-05
2003-06-25,-0.0014054872917017571,-0.0007969257575860532,0.0012144608578801286
2003-06-26,0.02585691048688199,0.029056917492953808,0.013033852965593784
2003-06-27,-0.014467511768717078,0.016801313628899806,-0.005900403376341901
2003-06-30,0.00019173057685906159,-0.007105575939227894,-0.002894435539271933
2003-07-01,0.016168957268946516,0.009622140682332692,0.0087176990418798
2003-07-02,0.02177603897541891,0.007010896531281618,0.011952681043275515
2003-07-03,-0.013951098909919746,-0.011274996000639859,0.005341048681386518
2003-07-07,0.04388635623575365,0.024768142486392808,0.011462305530193008
2003-07-08,0.01296098447333338,0.029790324617910764,0.005265743022890622
2003-07-09,-0.010400868407073549,-0.001882777188345175,-0.010124175209856534
2003-07-10,-0.019184391093961528,-0.013026113671275041,-0.011139323814140178
2003-07-11,0.008724896094419288,0.010352985121085734,0.01333789022097931
2003-07-14,0.014719758444989628,0.018823978853061973,0.019517174048105046
2003-07-15,-0.003812534870745843,-0.005709170960640607,-0.00907120284846219
2003-07-16,-0.006300756090730775,0.01462859784433457,-0.00931237755541292
2003-07-17,-0.021816730073740187,-0.030633838701748625,-0.013266292443711358
2003-07-18,0.014484750998327469,0.00802107619713177,0.012676258863495438
2003-07-21,-0.028027356845916614,-0.014791774031264637,-0.014807222126080988
2003-07-22,0.02697701597195179,0.016358937634274758,0.014241575310999456
2003-07-23,0.003982930298719767,0.0038600102933608045,-0.007944473062507895
2003-07-24,-0.01442020087528739,0.0002746548504044544,0.0013339361411643935
2003-07-25,0.020916525572628908,0.017615796249855098,0.012239770761342415
2003-07-28,0.005906235576659703,-0.0008274671111804244,-0.006125378143838178
2003-07-29,-0.02234302334624283,-0.013568496603375002,0.006411965447371104
2003-07-30,0.0036193551979508687,-0.007683650190114189,-0.008357947997933657
2003-07-31,0.029429015281212226,0.01957550640051009,0.01887817344767106
2003-08-01,-0.02981190474357298,-0.022055861218844952,-0.029243394890708707
2003-08-04,0.013475227959907743,-0.01770199893013269,-0.015989484393146847
2003-08-05,-0.0393478822617398,0.0029544686338085486,0.0018756233016459234
2003-08-06,0.008411991979263567,-0.010840666541846013,0.014502018227977587
2003-08-07,-0.009578544061302765,0.004517549670963295,-0.001539292465568498
2003-08-08,-0.017138799794334414,0.009968029445571512,0.0027813088830588306
2003-08-11,0.021564573317058192,0.011517699445259709,-0.0070710930300510455
2003-08-12,0.00923382049322896,0.011835374551178113,0.018946767957551902
2003-08-13,-0.006298223288928928,0.0006623200646520555,-0.0046208462368984024
2003-08-14,0.01637218349813585,0.007171396995421686,0.012467247251447322
2003-08-15,0.002759170653907628,0.0013987447471708325,-0.0013094083414160185
2003-08-18,0.02180586261193196,0.004840603269213428,0.007319345055468941
2003-08-19,0.012787186352032798,0.007896991593718372,0.004947826506150888
2003-08-20,0.004718322305984124,0.002508664403716665,0.002167371680258379
2003-08-21,-0.006447665302688478,0.006813370572643418,0.006892740430012978
2003-08-22,0.004226262875090425,-0.014276627323485782,-0.01943031492149649
2003-08-25,-0.006661505086201003,-0.008281350828135192,0.0021595892373125203
2003-08-26,0.010811686808352984,0.0037113352372002413,0.004701277568881057
2003-08-27,0.007779635525220874,0.0020528950622471513,-0.0051651535976608995
2003-08-28,0.009431675277647322,0.01048305937604832,0.008799950720276062
2003-08-29,0.009208462479455505,0.007149378134522211,0.004208937777506527
2003-09-02,0.012158484167943184,0.022484872742683404,0.014945339408180438
2003-09-03,-0.0046800725888809245,0.017218154186239287,0.0036674084217731546
2003-09-04,0.015752332585331263,-0.0020656129211161773,0.001991157045583502
2003-09-05,-0.01529003095795234,0.008200161054338741,-0.0064509540263143475
2003-09-08,0.023933226077843983,0.003161139360122523,0.009315253888850794
2003-09-09,-0.016224008072363016,-0.014684938266067094,-0.0017652325566593907
2003-09-10,-0.02392779169780368,-0.010641506427583769,-0.019188342465578656
2003-09-11,0.019320263007776232,0.0072818465750588155,0.009786203100553337
2003-09-12,-0.0002871828102678497,0.0037230974800568357,0.002588082801481706
2003-09-15,-0.008610593460663063,0.009443891338358544,-0.005834910143240003
2003-09-16,0.0278912878731592,0.0097782286471102,0.013852586433335869
2003-09-17,-0.009917020845982559,-0.010621197745158241,-0.005211341782474288
2003-09-18,0.023274150216096245,0.01743133239689265,0.016787563881974776
2003-09-19,-0.013127479238606243,-0.027528734676225408,0.0035691341280605915
2003-09-22,-0.017813250050605856,0.004566912972085335,-0.014765505035501782
2003-09-23,0.022133078168703246,0.009001492681320887,0.008230208005979511
2003-09-24,-0.03532876781380756,-0.02076173226309064,-0.015504692264923348
2003-09-25,-0.010391083972200787,-0.016899499103901542,-0.008980409102771869
2003-09-26,-0.012438805452255064,-0.01872085821462377,-0.00807315051460955
2003-09-29,0.020134433241674188,0.020661895178097026,0.010323726290683457
2003-09-30,-0.024933361286651246,-0.017752549413109886,-0.01329404568051218
2003-10-01,0.02600863114892582,0.03155569018049631,0.02741346791938804
2003-10-02,-0.007633987710776723,-0.007461913151621923,-0.008817517751894209
2003-10-03,0.04514567134011594,0.02674231086051071,0.02124740623874599
2003-10-06,-0.0012123048946810489,0.008457818255779738,0.0078544801182161
2003-10-07,0.0061700298386691,0.006448432151400896,0.0053315783554581655
2003-10-08,-0.011668401967472096,0.0010075482621183518,-0.005833633715751185
2003-10-09,0.007432432432432413,0.02816071180314195,0.00350071472925717
2003-10-10,0.005293409200723964,-0.020136406168025145,6.644766623353782e-05
2003-10-13,0.00794852113029676,0.022311029663402596,0.01766144671874148
2003-10-14,0.011351909184726505,0.0070407325817458686,0.0020239941238879844
2003-10-15,-0.007902885292047857,-0.016304580938491853,-0.00996921272540685
2003-10-16,0.01265454648630615,-0.0013789645230035676,-0.002361090544120259
2003-10-17,-0.02488774945538341,-0.01864445633070988,-0.010283094329042508
2003-10-20,0.01237716223205565,0.013587168107140002,-0.002741209798366895
2003-10-21,0.014113289482087009,0.013020933358939946,0.005957005957005768
2003-10-22,-0.030821438567030457,-0.02376258003011633,-0.015630709943191157
2003-10-23,0.0013428148575966858,-0.01625691473719837,0.004623614181333391
2003-10-24,-0.011780736980987805,0.0014664327894371445,-0.0016040984294952711
2003-10-27,-0.0009411455711439977,0.01811771729152234,0.015646161222756083
2003-10-28,0.03698023923235328,0.002859861266304664,0.013951581510530886
2003-10-29,0.002584470641258552,-0.006282578118536164,0.003173410333800364
2003-10-30,-0.007108289023593728,0.005045627123160036,-0.0016244340943880606
2003-10-31,-0.0012804459630579856,-0.013696738740231472,0.00964012641451717
2003-11-03,0.024055080183600586,0.012548646302880995,0.00816272128406359
2003-11-04,-0.01415211797581828,0.003367878513045541,0.004943712191018079
2003-11-05,0.008833475997361841,-0.014771130156805425,-0.011851987689560084
2003-11-06,0.003623465590986585,0.018047047635031174,0.01591150235404704
2003-11-07,-0.004802295122863787,-0.0019232777048153735,-0.0005718483807557463
2003-11-10,-0.016704615877392692,-0.01515710423881389,-0.007132327522837324
2003-11-11,-0.007570070956137488,-0.01285792551347842,-0.006939441963213833
2003-11-12,0.030018908987120337,0.017538991267315396,0.010731758428641713
2003-11-13,-0.0008659388162269853,0.0067510783358843965,5.9807420107027554e-05
2003-11-14,-0.024177165163249525,-0.01975255406660481,-0.013575472450362723
2003-11-17,-0.02096063663492964,-0.027786707272368427,-0.010949214881878722
2003-11-18,-0.009579795340735942,-0.007773162865164719,-0.002141345124353266
2003-11-19,0.013365574851615714,0.005109676815864495,0.00581942976959815
2003-11-20,0.00827223162248547,-0.012552203906422643,-0.008468951926483006
2003-11-21,-0.013224515555300577,0.008523597464715538,0.007806244174061394
2003-11-24,0.03152026977920541,0.021219430994503963,0.012627126931351595
2003-11-25,-0.005601313314216093,0.005582118917434986,0.006856508250745463
2003-11-26,-0.008048974039224555,-0.01123876692071435,0.005518988758207444
2003-11-28,0.01911428571428564,0.01244794183290754,-0.003823407840768178
2003-12-01,0.014242058930724166,0.014630016817417381,0.012439855413611143
2003-12-02,-0.01089089753158079,-0.016759713970534662,0.0043859649122808255
2003-12-03,-0.008069474331386384,-0.003143686998120621,-0.010852293459197915
2003-12-04,0.010219965205631842,-0.012111655754750372,-0.006033056867808195
2003-12-05,-0.02003095629863072,-0.018789252709376703,-0.0047368211021987525
2003-12-08,0.009647468962327821,0.022343504116839163,0.013067204484308316
2003-12-09,-0.02544552571682246,-0.014003228410008006,-0.011477784550110393
2003-12-10,-0.007324656543745589,-0.009922177850798963,-0.010578070322947442
2003-12-11,0.036143261925746906,0.028251857276152537,0.0177970216898673
2003-12-12,-0.01271713685157716,-0.005967217634018418,0.0032045420208492987
2003-12-15,-0.005397322700085527,-0.01212163231818997,-0.016264802396918188
2003-12-16,0.0075600292092039565,0.009726226890707236,-0.0015591007976794025
2003-12-17,-0.011759439525927728,-0.000225898380482481,-0.0007948901074512628
2003-12-18,0.030061186485767614,0.011233741780365623,0.015155308598103543
2003-12-19,-0.01146833817288362,-0.009218305985883246,-0.005612815198755561
2003-12-22,0.002549056990135634,0.012611674906757077,0.008972789605485199
2003-12-23,0.019981406093730225,0.006829758560040089,0.005296941967560143
2003-12-24,-0.00042812061953201313,-0.00892168428694573,-0.0044605355008933145
2003-12-26,-0.003647492003840847,0.0064667876089481435,0.002971167787787277
2003-12-29,0.01946903882020945,0.009819809062427076,0.011035801181786377
2003-12-30,6.801009269974401e-06,-0.005732111083582958,0.0026565613157791823
2003-12-31,-0.007698690134523178,-0.006541018699951272,-0.006623806740697402
2004-01-02,-0.00037695502583856566,0.01582460680754516,-0.00414983330064711
2004-01-05,0.02610198078861292,-0.010465827529896443,0.002634978652340303
2004-01-06,0.005272020206069872,0.01997345945762019,0.007660246463519594
2004-01-07,0.006633565308713285,0.008640245529757173,0.0019726249556548674
2004-01-08,0.010696952689094985,-0.010583760542417608,0.0013306512798765267
2004-01-09,0.007310619671381247,-0.01808457295671073,0.0024285142544073768
2004-01-12,-0.0011285217662013733,0.009878350468668362,0.0016357603572314527
2004-01-13,-0.017459905200960857,-0.012781976009214269,-0.012329435075037032
2004-01-14,0.015615810099060878,0.025769734221160023,0.010316589608964977
2004-01-15,0.005732542099372795,-0.011451525205561586,0.005821146156918866
2004-01-16,0.005169346229741523,0.016315511803068894,-0.002047394680629533
2004-01-20,-0.007916891944079851,-0.006985824023503229,0.010273430104743351
2004-01-21,0.008791051941817063,0.019914801797392908,0.009182276409083423
2004-01-22,-0.015737447665108206,-0.005785263662982597,-0.0059192899883659935
2004-01-23,-0.006978476496648067,-0.004793348543348563,0.009194841434730705
2004-01-26,0.022319607301249045,-0.013529003317498955,0.01029716733463526
2004-01-27,-0.022179884916905927,-0.007491327154803939,-0.007002942507075893
2004-01-28,-0.020135597682991117,-0.041262818997444765,-0.016634912984871297
2004-01-29,-0.009727195168647174,-0.010508703437344,-0.006551338601972545
2004-01-30,0.00925969894107026,-0.014945563499362269,0.010225201093051915
2004-02-02,-0.004174004221054185,-0.007643381157168227,0.004574415321811465
2004-02-03,0.010461874902974566,8.497362782766693e-05,-0.0007291813040951611
2004-02-04,-0.02408705003774036,-0.007058280886806601,-0.01228350885727647
2004-02-05,0.009856195371694907,0.016967385457923756,0.0049945168055101075
2004-02-06,0.0159548871161237,0.024130926050581758,0.01284157085262061
2004-02-09,-0.005503852696887801,0.004759417602215875,-0.0038746942771710202
2004-02-10,0.008807942577312655,0.004842006892120887,0.007187528461702009
2004-02-11,0.007088567191770424,0.006818221449787386,0.009751098317295035
2004-02-12,-0.00994394152486977,0.011673556104657923,-0.0024888616909334305
2004-02-13,-0.013931960811775168,-0.012269308467534823,-0.007238326095007186
2004-02-17,0.022745411013567415,0.008880081347784952,0.014032073310423776
2004-02-18,0.002162455279498987,-0.017271691262792044,-0.0078442010136891
2004-02-19,-0.02021855038800624,-0.005238775093965753,-0.0030860845302522755
2004-02-20,0.005825700431034475,-0.009249821330240326,-0.006619555866121174
2004-02-23,-0.02617429441896291,-0.008733082239973489,-0.0016564619032671812
2004-02-24,0.01353172529497515,0.008726513569937477,-0.0036934476344888663
2004-02-25,-0.008670049659439294,0.002607723829628705,0.009889508224147027
2004-02-26,0.013426768679085209,0.008262854311900547,0.0024020451268225163
2004-02-27,-0.014160499162660043,0.006960896142259809,0.005228267197506131
2004-03-01,0.02073415484516161,0.014667867204972485,0.0025930644865994608
2004-03-02,-0.011381175428471724,-0.011936795099330209,-0.004125501712437307
2004-03-03,4.0727114755334526e-05,-0.010099371324274851,0.005392479717390764
2004-03-04,0.005484361424847872,0.00011706723171100997,0.003677442167755451
2004-03-05,0.008728465734190172,0.018231087076119982,0.008859534290365678
2004-03-08,-0.03566242161829358,-0.021968421113135683,-0.01382139522573722
2004-03-09,-0.008077723802914716,-0.0018512532690780907,-0.0073877487121760685
2004-03-10,-0.008521296244472953,-0.014908148845972804,-0.011119038678182536
2004-03-11,-0.010570287472304152,0.017148014440433238,-0.014073114882337978
2004-03-12,0.02082441877050356,0.0019215287612308614,0.015880107690470883
2004-03-15,-0.02202738577616337,-0.03226903767653544,-0.020833649281912003
2004-03-16,-0.004114667790580562,-0.01661191985551691,0.003341580803915223
2004-03-17,0.02734360990165774,0.025280258349202892,0.019909387011623814
2004-03-18,-0.017553046647535764,-0.01707110355066932,-0.0017632613524137808
2004-03-19,-0.00604794291765276,-0.011741467561138252,-0.010135813840654763
2004-03-22,-0.02089261965708078,-0.01820510757844851,-0.01784079986827125
2004-03-23,-0.0005038850265816075,0.008823844549070037,0.0039183730759033706
2004-03-24,0.016950762418990628,0.019679997001143423,-0.006489597613878685
2004-03-25,0.024420384087594504,0.02103412147465566,0.014701858352422548
2004-03-26,-0.00734293689422505,0.012175655889200998,-0.00486171839786731
2004-03-29,0.02149937473063956,0.016137733958606404,0.011269099594684029
2004-03-30,-0.00035965749540056713,-0.0020245631436156537,0.002457623225687655
2004-03-31,0.001833529371064957,0.005249988307375775,0.005651659220223815
2004-04-01,0.006657688456092936,-0.0005176043641609285,0.0072223277007783535
2004-04-02,0.022441152861915947,0.026027453056902017,-0.0058925097642996685
2004-04-05,0.012125075488156778,-0.007633414620314194,-0.0048238644767130134
2004-04-06,-0.01502946889688861,0.017493027933982663,0.007347084983061247
2004-04-07,0.0043683112337618004,0.0015557864584796466,0.0014791276551477939
2004-04-08,-0.00921464424771645,-0.013357858256412558,-0.006236401547201842
2004-04-12,0.012891967208679356,0.0020063658065250234,0.008164661611266277
2004-04-13,-0.01844407345575949,-0.015417515159422137,-0.03001888905226724
2004-04-14,0.010477045745230784,-3.456718997552066e-05,-0.021646435082072982
2004-04-15,-0.024157061294839962,-0.0016535210780728171,-0.00815647074715342
2004-04-16,0.007582447909479706,0.017058898212162887,0.02158230155137808
2004-04-19,0.008997596532432928,-0.013430701664794207,-0.011359136125346449
2004-04-20,-0.02486545913554516,0.004854173496442904,-0.007587054810819448
2004-04-21,0.011156038388463909,0.01010216638525585,0.006769852973500079
2004-04-22,0.024653800622195243,0.021424524025385198,0.017275256925782356
2004-04-23,-0.0029420852533015296,-0.019222127914523823,-0.01199892302349448
2004-04-26,-0.006447223045622286,0.00449105183375198,0.000703007132757838
2004-04-27,0.0011052421022654801,0.003130806914803719,0.00014208133366988562
2004-04-28,-0.018416168840844738,-0.01724989615259398,-0.01368127791896201
2004-04-29,-0.01971391704560344,-0.015410714387712575,-0.006405409190021749
2004-04-30,-0.013585235031605136,-0.003445975344452568,-0.00018522694327227643
2004-05-03,0.001926699777359264,0.015618723840238546,0.007648068047265698
2004-05-04,0.024521744085010733,-0.011446487527512872,0.010651606534051172
2004-05-05,-0.0021063754353523034,0.007636243455269699,0.0026813044269207165
2004-05-06,-0.02236216961810156,-0.017809464622750015,-0.021045988798611748
2004-05-07,0.0020165887584084885,-0.016286931202362243,-0.017940887334611744
2004-05-10,-0.001848967778180888,-0.02543639709604595,-0.0011774310669495636
2004-05-11,0.013479719861213102,0.014733741551473225,0.0026328327802058733
2004-05-12,-0.003852345501964893,0.006419791748218939,0.005186292783842861
2004-05-13,0.00611137378884008,0.011668611435239118,0.012772495527181292
2004-05-14,-0.02196831008143441,-0.001555614704403685,-0.004941550471821543
2004-05-17,-0.0018646413792607894,-0.01337661876044116,-0.022885266320765815
2004-05-18,0.008981369048046695,0.008826496301277853,0.015334122457763888
2004-05-19,-0.00564706217465305,-0.004321068482388335,-0.00017935538045765753
2004-05-20,-0.0042468166778864,-0.005941848787719417,-0.0029313557214437624
2004-05-21,0.005243057803093976,0.01712629439426561,0.013563133791298698
2004-05-24,0.007684052371753625,-0.003647822539641243,-0.002364075731108639
2004-05-25,0.02955042458322676,0.04453938584779693,0.01886845861758024
2004-05-26,0.0034067555825276767,-0.0020621367827257093,0.010950281198775835
2004-05-27,-0.0029759450171821245,-0.004667896258852,-0.004699351434538812
2004-05-28,0.012794088248878177,0.0012296394582724801,0.006038995104903354
2004-06-01,2.722514514408303e-05,0.010276300531808502,-0.009653009213879573
2004-06-02,0.003287346777651523,0.016888873811220062,0.009731261976024141
2004-06-03,-0.01959839902313265,-0.016541654387847604,-0.010696109721383684
2004-06-04,0.006801779672158226,0.01711953141784539,0.013082697231271643
2004-06-07,0.02502336705520136,0.013168280508276677,0.008688712497897377
2004-06-08,0.003050722451305665,0.012881917584256495,-0.0014000930809805467
2004-06-09,-0.018021390374331592,-0.01739799262264452,-0.012467036146637134
2004-06-10,0.008325164733431478,-0.004057175301945271,-0.00013371665440931044
2004-06-14,-0.019908591951501083,-0.011684221596161004,-0.015328337955041516
2004-06-15,0.0248315860529833,0.02278785842293907,0.00468167038164391
2004-06-16,-0.002843066748217216,0.004867792081213906,0.00466780644904774
2004-06-17,-0.016796980318144916,-0.011475713553983913,-0.0015948773962737304
2004-06-18,0.015548303946033347,0.011195510771062622,0.002406047225118169
2004-06-21,-0.02063644218825944,-0.0009103645274008977,0.0060501091392235464
2004-06-22,0.01677017349168386,0.00034920011349015567,-0.00038126233206758897
2004-06-23,0.013510765225879906,0.014699465473982709,0.007207426834590969
2004-06-24,-0.0061335741279554545,-0.006224635149299829,-0.001690389375141543
2004-06-25,0.012134223490456895,0.015242566679467997,0.0007547287864508867
2004-06-28,-0.012407657373114113,0.01882841844481731,0.002672772884640961
2004-06-29,0.014677663692980847,-0.012121592436293738,0.0036282434001824178
2004-06-30,0.010902093493911913,0.012656753709418656,0.005339204516772833
2004-07-01,-0.030102134586604486,-0.011369457716072008,-0.012765349318666463
2004-07-02,-0.002632611902924853,-0.0044573223283825856,0.006122872155212011
2004-07-06,-0.021679683524119087,-0.00634148414097846,-0.009425891648908835
2004-07-07,0.011992120850615295,0.009610347960874456,0.006685247703540842
2004-07-08,-0.01936850185392069,-0.027328363898183158,-0.012817663184411354
2004-07-09,0.0022295063635284773,-0.00845280472007226,-0.0009085307083378512
2004-07-12,0.0009065550906555142,0.011703161280760543,0.011189043435629207
2004-07-13,-0.006402842611300863,-0.0007433330620438827,-7.819953393073398e-05
2004-07-14,-0.010230627370960144,0.0004832544198773992,0.003577908468107793
2004-07-15,0.011476989344819888,0.015283001459917456,-0.016617897456078556
2004-07-16,-0.02489984030482162,-0.020777985064654003,-0.002072222706489324
2004-07-19,0.010041877069610685,0.012511873178081334,0.007722452285567893
2004-07-20,0.01061053230451936,0.01691305707415447,0.011319580155077835
2004-07-21,-0.02427748105300931,-0.03014076292977763,-0.011064317187481798
2004-07-22,0.017929134482932874,-0.026901000382660082,-0.013276027119338396
2004-07-23,-0.028857258241641426,0.006078344353375398,-0.0002834659501499415
2004-07-26,-0.008389873787116087,-0.0014685271733365644,-0.003829872204472951
2004-07-27,0.02703796350794585,0.011866150714653134,0.01638864501024284
2004-07-28,-0.002485762384039525,0.003150041447913754,-0.0009348043024663967
2004-07-29,-0.003174192807078091,0.01555200528867351,0.002506987982249686
2004-07-30,0.017247093065141383,-0.010431641017017212,-0.005714240706974794
2004-08-02,-0.002613314447592052,0.011988817015678109,0.00656696082003827
2004-08-03,-0.02079797771797398,-0.010064623768329395,-0.009998662123132052
2004-08-04,0.005264608200026054,0.00594257697716527,0.006923881030076462
2004-08-05,-0.02453328331938709,-0.02761171702885734,-0.014849902303274319
2004-08-06,-0.027583248907392718,-0.03384444978994061,-0.009063480424565062
